track_id,album_comments,album_date_created,album_date_released,album_engineer,album_favorites,album_id,album_information,album_listens,album_producer,album_tags,album_title,album_tracks,album_type,artist_active_year_begin,artist_active_year_end,artist_associated_labels,artist_bio,artist_comments,artist_date_created,artist_favorites,artist_id,artist_latitude,artist_location,artist_longitude,artist_members,artist_name,artist_related_projects,artist_tags,artist_website,artist_wikipedia_page,set_split,set_subset,track_bit_rate,track_comments,track_composer,track_date_created,track_date_recorded,track_duration,track_favorites,track_genre_top,track_genres,track_genres_all,track_information,track_interest,track_language_code,track_license,track_listens,track_lyricist,track_number,track_publisher,track_tags,track_title
237,0,11/26/08 1:55,1/11/03 0:00,,3,94,,2544,,[],6,2,Album,1/1/00 0:00,,,"<p><span style=""font-family:Verdana, Geneva, Arial;font-size:xx-small;"">Barnacled is an avant-jazz supergroup from Providence RI, which may account for their prog/noise leanings. Barnacled's nine-member lineup includes local luminaries Alec K Redfearn on accordian, electronic mastermind Frank Difficult, and JMMJ (Jason McGill / Michael Jefferies) on alto/baritone saxophone. Bassoon, guitar, and various types of percussion will all be in the mix for Barnacled's rare NY-area appearances. Barnacled can be found Dec 15th at Don Pedro in Brooklyn, and ESP-Disk is throwing a record release party at Manhattan's Bowery Poetry Club on Dec 16th. The new Barnacled album is called ""Charles,"" it's their first since their 2002 debut on Corleone, and it was released by ESP-Disk in November 2008.<br /></span></p>",3,11/26/08 1:52,14,74,41.8239891,"Providence, RI",-71.4128343,"Frank Difficult - Electronics/keyboard

Michael Jeffries - Baritone sax 

Matt McLaren - Drums, percussion 

Alec K Redfearn - Accordion, Jaw's harp 

Ann Schattle - Horn in F 

Erica Schattle - Bassoon 

Chris Sadlers - Bass 

Nicotina - Guitar 

Jason McGill - Alto Sax",Barnacled,"jmmj, frank difficult, Anntastic, Head Of Horns, Bellows, Nicotina and the Legs, Rustbucket, Black Faced Sheep, Mrs. Six Eyes",['barnacled'],http://bkrstk.com/barnacled/,,training,medium,256000,0,,11/26/08 1:49,1/1/03 0:00,450,7,Jazz,[4],[4],,1391,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1276,,7,,[],Garbage and (Garbage and Fire)
238,0,11/26/08 1:55,1/11/03 0:00,,3,94,,2544,,[],6,2,Album,1/1/00 0:00,,,"<p><span style=""font-family:Verdana, Geneva, Arial;font-size:xx-small;"">Barnacled is an avant-jazz supergroup from Providence RI, which may account for their prog/noise leanings. Barnacled's nine-member lineup includes local luminaries Alec K Redfearn on accordian, electronic mastermind Frank Difficult, and JMMJ (Jason McGill / Michael Jefferies) on alto/baritone saxophone. Bassoon, guitar, and various types of percussion will all be in the mix for Barnacled's rare NY-area appearances. Barnacled can be found Dec 15th at Don Pedro in Brooklyn, and ESP-Disk is throwing a record release party at Manhattan's Bowery Poetry Club on Dec 16th. The new Barnacled album is called ""Charles,"" it's their first since their 2002 debut on Corleone, and it was released by ESP-Disk in November 2008.<br /></span></p>",3,11/26/08 1:52,14,74,41.8239891,"Providence, RI",-71.4128343,"Frank Difficult - Electronics/keyboard

Michael Jeffries - Baritone sax 

Matt McLaren - Drums, percussion 

Alec K Redfearn - Accordion, Jaw's harp 

Ann Schattle - Horn in F 

Erica Schattle - Bassoon 

Chris Sadlers - Bass 

Nicotina - Guitar 

Jason McGill - Alto Sax",Barnacled,"jmmj, frank difficult, Anntastic, Head Of Horns, Bellows, Nicotina and the Legs, Rustbucket, Black Faced Sheep, Mrs. Six Eyes",['barnacled'],http://bkrstk.com/barnacled/,,training,large,256000,0,,11/26/08 1:49,1/1/03 0:00,821,1,Jazz,[4],[4],,1394,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1277,,11,,[],France Attacks
246,0,11/26/08 1:55,1/1/08 0:00,,1,99,"<p>Recorded in the 20s of October 2007 in a small empty house in Berkley,
IL on a Fostex R-8. With meditation by Nora, Colin, Albert, David and
sage Griffin Rodriguez sharpening our knives, combing our attitude. As
too much power and choice will overman, the process growthfully gave us
equalization and fidelity within gated space. The album has an AM-radio
sheen, ambivalent moods, and mild gnosis. (<a href=""http://www.unsoundrecords.com/nc/artists/releases/release_items/open_relationship"">Unsound Records</a>; limited-edition handpainted 12"" vinyl available from <a href=""http://www.whamcityrecords.com/"">Wham City Records</a>) - via <a mce_href=""http://birdnamesmusic.com"" href=""http://birdnamesmusic.com"">BirdNamesMusic.com</a><br></p>",3116,Griffin Rodriguez,[],Open Relationship,3,Album,,,,"<p>Brattleboro VT via Athens GA via Chicago IL's Bird Names are a lo-fi avant-pop troupe led by the prolific David Lineal. A warped playfulness, simultaneously joyous and disturbing, inhabits Bird Names' music.</p>",7,11/26/08 1:53,27,80,,,,,Bird Names,,"['athens ga', 'bird names', 'athens', 'vermont', 'chicago', 'fun', 'brattleboro']",http://northern-spy.com/artists/bird-names/,,training,large,256000,0,,11/26/08 1:50,10/20/07 0:00,162,7,,"[12, 76]","[10, 12, 76]",,1650,en,Attribution-Noncommercial-Share Alike 3.0 United States,1328,David Lineal,1,,[],Referents
247,0,11/26/08 1:55,1/9/09 0:00,,0,100,,5613,,[],On Opaque Things,4,Album,,,,"<p>Brattleboro VT via Athens GA via Chicago IL's Bird Names are a lo-fi avant-pop troupe led by the prolific David Lineal. A warped playfulness, simultaneously joyous and disturbing, inhabits Bird Names' music.</p>",7,11/26/08 1:53,27,80,,,,,Bird Names,,"['athens ga', 'bird names', 'athens', 'vermont', 'chicago', 'fun', 'brattleboro']",http://northern-spy.com/artists/bird-names/,,training,medium,256000,0,,11/26/08 1:50,11/26/06 0:00,146,3,Rock,[12],[12],,1549,en,Attribution-Noncommercial-Share Alike 3.0 United States,532,,2,,[],A New Map for Kissing
248,0,11/26/08 1:55,1/1/07 0:00,,0,101,"<p>Summer/fall 2006 4-tracks songs keep us walking down the trail set off
along by On Opaque Things, and the forest turns weirder, uncertain,
heavy with portent. More musical, more straddling the fidelity
threshhold of the Fostex XR-3, more consistent in projection of tone.
Wooden Lake throws a net of being lost, of a child's negativity. (<a href=""http://www.unsoundrecords.com/nc/artists/releases/release_items/wooden_lake_sexual_diner/"">Unsound Records</a>)</p>",2180,,[],Wooden Lake Sexual Diner,3,Album,,,,"<p>Brattleboro VT via Athens GA via Chicago IL's Bird Names are a lo-fi avant-pop troupe led by the prolific David Lineal. A warped playfulness, simultaneously joyous and disturbing, inhabits Bird Names' music.</p>",7,11/26/08 1:53,27,80,,,,,Bird Names,,"['athens ga', 'bird names', 'athens', 'vermont', 'chicago', 'fun', 'brattleboro']",http://northern-spy.com/artists/bird-names/,,training,large,256000,0,,11/26/08 1:50,8/26/06 0:00,169,2,,"[12, 76]","[10, 12, 76]",,1345,en,Attribution-Noncommercial-Share Alike 3.0 United States,747,,2,,[],Ghosts
249,0,11/26/08 1:55,1/9/09 0:00,,0,100,,5613,,[],On Opaque Things,4,Album,,,,"<p>Brattleboro VT via Athens GA via Chicago IL's Bird Names are a lo-fi avant-pop troupe led by the prolific David Lineal. A warped playfulness, simultaneously joyous and disturbing, inhabits Bird Names' music.</p>",7,11/26/08 1:53,27,80,,,,,Bird Names,,"['athens ga', 'bird names', 'athens', 'vermont', 'chicago', 'fun', 'brattleboro']",http://northern-spy.com/artists/bird-names/,,training,medium,256000,0,,11/26/08 1:50,11/26/06 0:00,125,3,Rock,[12],[12],,1470,en,Attribution-Noncommercial-Share Alike 3.0 United States,425,,4,,[],The Indefinite Time Yet to Come
250,0,11/26/08 1:55,1/1/07 0:00,,0,101,"<p>Summer/fall 2006 4-tracks songs keep us walking down the trail set off
along by On Opaque Things, and the forest turns weirder, uncertain,
heavy with portent. More musical, more straddling the fidelity
threshhold of the Fostex XR-3, more consistent in projection of tone.
Wooden Lake throws a net of being lost, of a child's negativity. (<a href=""http://www.unsoundrecords.com/nc/artists/releases/release_items/wooden_lake_sexual_diner/"">Unsound Records</a>)</p>",2180,,[],Wooden Lake Sexual Diner,3,Album,,,,"<p>Brattleboro VT via Athens GA via Chicago IL's Bird Names are a lo-fi avant-pop troupe led by the prolific David Lineal. A warped playfulness, simultaneously joyous and disturbing, inhabits Bird Names' music.</p>",7,11/26/08 1:53,27,80,,,,,Bird Names,,"['athens ga', 'bird names', 'athens', 'vermont', 'chicago', 'fun', 'brattleboro']",http://northern-spy.com/artists/bird-names/,,training,large,256000,0,,11/26/08 1:50,8/26/06 0:00,214,3,,"[12, 76]","[10, 12, 76]",,875,en,Attribution-Noncommercial-Share Alike 3.0 United States,594,,5,,[],Smoovebiz
251,0,11/26/08 1:55,1/1/07 0:00,,0,101,"<p>Summer/fall 2006 4-tracks songs keep us walking down the trail set off
along by On Opaque Things, and the forest turns weirder, uncertain,
heavy with portent. More musical, more straddling the fidelity
threshhold of the Fostex XR-3, more consistent in projection of tone.
Wooden Lake throws a net of being lost, of a child's negativity. (<a href=""http://www.unsoundrecords.com/nc/artists/releases/release_items/wooden_lake_sexual_diner/"">Unsound Records</a>)</p>",2180,,[],Wooden Lake Sexual Diner,3,Album,,,,"<p>Brattleboro VT via Athens GA via Chicago IL's Bird Names are a lo-fi avant-pop troupe led by the prolific David Lineal. A warped playfulness, simultaneously joyous and disturbing, inhabits Bird Names' music.</p>",7,11/26/08 1:53,27,80,,,,,Bird Names,,"['athens ga', 'bird names', 'athens', 'vermont', 'chicago', 'fun', 'brattleboro']",http://northern-spy.com/artists/bird-names/,,training,large,256000,0,,11/26/08 1:50,8/26/06 0:00,114,5,,"[12, 76]","[10, 12, 76]",,1122,en,Attribution-Noncommercial-Share Alike 3.0 United States,855,,9,,[],Nobody Loves Me
252,0,11/26/08 1:55,1/9/09 0:00,,0,100,,5613,,[],On Opaque Things,4,Album,,,,"<p>Brattleboro VT via Athens GA via Chicago IL's Bird Names are a lo-fi avant-pop troupe led by the prolific David Lineal. A warped playfulness, simultaneously joyous and disturbing, inhabits Bird Names' music.</p>",7,11/26/08 1:53,27,80,,,,,Bird Names,,"['athens ga', 'bird names', 'athens', 'vermont', 'chicago', 'fun', 'brattleboro']",http://northern-spy.com/artists/bird-names/,,training,large,256000,0,,11/26/08 1:50,11/26/06 0:00,173,2,Rock,[12],[12],,512,en,Attribution-Noncommercial-Share Alike 3.0 United States,374,,10,,[],It's Becoming a Stranger
253,0,11/26/08 1:55,1/1/08 0:00,,1,99,"<p>Recorded in the 20s of October 2007 in a small empty house in Berkley,
IL on a Fostex R-8. With meditation by Nora, Colin, Albert, David and
sage Griffin Rodriguez sharpening our knives, combing our attitude. As
too much power and choice will overman, the process growthfully gave us
equalization and fidelity within gated space. The album has an AM-radio
sheen, ambivalent moods, and mild gnosis. (<a href=""http://www.unsoundrecords.com/nc/artists/releases/release_items/open_relationship"">Unsound Records</a>; limited-edition handpainted 12"" vinyl available from <a href=""http://www.whamcityrecords.com/"">Wham City Records</a>) - via <a mce_href=""http://birdnamesmusic.com"" href=""http://birdnamesmusic.com"">BirdNamesMusic.com</a><br></p>",3116,Griffin Rodriguez,[],Open Relationship,3,Album,,,,"<p>Brattleboro VT via Athens GA via Chicago IL's Bird Names are a lo-fi avant-pop troupe led by the prolific David Lineal. A warped playfulness, simultaneously joyous and disturbing, inhabits Bird Names' music.</p>",7,11/26/08 1:53,27,80,,,,,Bird Names,,"['athens ga', 'bird names', 'athens', 'vermont', 'chicago', 'fun', 'brattleboro']",http://northern-spy.com/artists/bird-names/,,training,large,256000,0,,11/26/08 1:50,10/20/07 0:00,148,4,,"[12, 76]","[10, 12, 76]",,1647,en,Attribution-Noncommercial-Share Alike 3.0 United States,1045,David Lineal,10,,[],New Life
254,0,11/26/08 1:55,1/1/08 0:00,,1,99,"<p>Recorded in the 20s of October 2007 in a small empty house in Berkley,
IL on a Fostex R-8. With meditation by Nora, Colin, Albert, David and
sage Griffin Rodriguez sharpening our knives, combing our attitude. As
too much power and choice will overman, the process growthfully gave us
equalization and fidelity within gated space. The album has an AM-radio
sheen, ambivalent moods, and mild gnosis. (<a href=""http://www.unsoundrecords.com/nc/artists/releases/release_items/open_relationship"">Unsound Records</a>; limited-edition handpainted 12"" vinyl available from <a href=""http://www.whamcityrecords.com/"">Wham City Records</a>) - via <a mce_href=""http://birdnamesmusic.com"" href=""http://birdnamesmusic.com"">BirdNamesMusic.com</a><br></p>",3116,Griffin Rodriguez,[],Open Relationship,3,Album,,,,"<p>Brattleboro VT via Athens GA via Chicago IL's Bird Names are a lo-fi avant-pop troupe led by the prolific David Lineal. A warped playfulness, simultaneously joyous and disturbing, inhabits Bird Names' music.</p>",7,11/26/08 1:53,27,80,,,,,Bird Names,,"['athens ga', 'bird names', 'athens', 'vermont', 'chicago', 'fun', 'brattleboro']",http://northern-spy.com/artists/bird-names/,,training,large,256000,0,,11/26/08 1:50,10/20/07 0:00,171,4,,"[12, 76]","[10, 12, 76]",,2418,en,Attribution-Noncommercial-Share Alike 3.0 United States,744,David Lineal,11,,[],Masters Of Enjoyment
